Date,Weekly Sum of Daily Equity Values
TICKERS,"TH.HFPROXFLOW.EQ.IN.D"
 , 
2010-07-10,-0.0030983431353215594
2010-07-17,0.01717895302581884
2010-07-25,0.06621172780804904
2010-07-31,0.23728584193020263
2010-08-07,0.18667804984106326
2010-08-14,0.09688244447634888
2010-08-21,0.19570492329671957
2010-08-28,-0.0005996038900999388
2010-09-04,0.2978775873675229
2010-09-11,0.2037563173169391
2010-09-18,0.0012206623855562648
2010-09-25,0.4096859924472015
2010-10-02,0.3935909680214788
2010-10-09,0.23913159466332168
2010-10-16,0.2888848796443348
2010-10-24,0.0013876000335800859
2010-10-30,0.01807110007162768
2010-11-06,0.10321798265815443
2010-11-13,-0.09362115531266536
2010-11-20,-0.031590278434694474
2010-11-27,-0.17085412800544103
2010-12-05,0.16356039414577955
2010-12-11,1.02451464706761
2010-12-18,0.020146529053330565
2010-12-25,-0.09706380023188892
2011-01-02,0.0241913863970796
2011-01-08,0.03621690412255456
2011-01-15,-0.4529540371336796
2011-01-22,-0.3942712483426343
2011-01-29,-0.08082149250234279
2011-02-05,0.04170514788698268
2011-02-12,-0.3655916373904698
2011-02-19,0.3923863674904877
2011-02-26,0.12969610224663047
2011-03-05,-0.05825647875259354
2011-03-12,0.15834124617585627
2011-03-19,-0.05774236357630408
2011-03-26,0.19712152185414097
2011-04-02,0.6479491810046025
2011-04-09,0.6326972097295605
2011-04-16,0.13708359297444342
2011-04-23,0.24272791215376485
2011-05-01,0.1667150579837845
2011-05-07,-0.12884225551491624
2011-05-16,0.07962360728993306
2011-05-21,-0.256108373006001
2011-05-28,-0.2311647862837687
2011-06-04,-0.14888914824405738
2011-06-11,-0.5847851130669793
2011-06-18,-0.0316105597666237
2011-06-25,-0.20365532957564558
2011-07-02,-0.07153580208657186
2011-07-09,0.48075789594200014
2011-07-16,-0.07750327737626231
2011-07-23,0.527038171466268
2011-07-30,0.3424531874643154
2011-08-06,0.08027843104302815
2011-08-13,-0.8218146208964324
2011-08-20,-0.23394496395237957
2011-08-27,-0.6114429719667975
2011-09-03,0.0753368742883834
2011-09-10,-0.11769933551794019
2011-09-17,-0.26280958349091227
2011-09-24,-0.2359668189003768
2011-10-01,-0.02108375773942417
2011-10-08,0.24316800245634954
2011-10-15,0.18692479329462372
2011-10-23,0.14554095346773832
2011-10-29,0.42496916400654194
2011-11-05,0.01389848755008995
2011-11-12,-0.16874981609269113
2011-11-19,-0.06282847486566462
2011-11-26,-0.1691300146588825
2011-12-04,0.1370592680242177
2011-12-11,0.2488233465874125
2011-12-17,-0.1795284741007343
2011-12-24,0.2155856145770126
2012-01-02,0.029254278956997552
2012-01-07,0.03124074819785164
2012-01-14,-0.09683587188170342
2012-01-21,0.03489233280302878
2012-01-28,0.16935501711560344
2012-02-04,0.24690648187297098
2012-02-11,0.4199902906583723
2012-02-18,0.34710650126970627
2012-02-25,0.3401990478807997
2012-03-03,0.3257056900941431
2012-03-10,0.2065751734146833
2012-03-17,0.2931011842405892
2012-03-24,0.2658572890372461
2012-03-31,0.23718035643678295
2012-04-08,0.12752703472746624
2012-04-15,-0.1413599536250236
2012-04-21,0.029200769636155838
2012-04-28,-0.019834876159214018
2012-05-06,0.13715232720711396
2012-05-12,-0.2074535226832797
2012-05-19,-0.04492664735025234
2012-05-26,-0.23719617985592648
2012-06-03,-0.02215037696353792
2012-06-09,-0.08169383981308595
2012-06-16,-0.14582418091350918
2012-06-23,-0.1399646579615818
2012-06-30,0.1875222805884413
2012-07-07,0.053158957402291866
2012-07-14,0.06473980619479136
2012-07-21,-0.02286880237570234
2012-07-28,-0.17306767828577851
2012-08-04,0.10809121832009701
2012-08-12,0.20508683052299806
2012-08-18,-0.02185188138270132
2012-08-25,-0.0948565985396348
2012-09-01,-0.10944629264205226
2012-09-08,0.0439741488583617
2012-09-15,0.06588083815454493
2012-09-22,0.058626720393196885
2012-09-29,-0.06192350178773609
2012-10-06,0.11580279588867058
2012-10-13,-0.37789934542805814
2012-10-20,0.001258635635831104
2012-10-27,-0.2184183997203919
2012-11-03,-0.0015036256183302323
2012-11-10,-0.04155896379500605
2012-11-17,-0.2852194548248036
2012-11-24,0.38590053141610203
2012-12-01,0.07465850103854363
2012-12-09,0.26644724660001645
2012-12-15,0.26636616832470056
2012-12-22,0.22336694497838633
2012-12-31,0.11970108213245015
2013-01-05,0.26256267721283993
2013-01-12,0.04362085166064118
2013-01-19,0.17461077075529577
2013-01-26,0.16635316568544323
2013-02-02,0.018691037424701656
2013-02-09,-0.3389531404344701
2013-02-16,-0.131886111272916
2013-02-24,-0.18165808204574996
2013-03-02,-0.04872681305114861
2013-03-09,0.07096134197203505
2013-03-16,0.20757282148262562
2013-03-23,-0.21740301815926463
2013-03-30,0.03873777323293898
2013-04-07,-0.3062287267876091
2013-04-15,-0.2880234566911007
2013-04-20,-0.036264821288188184
2013-04-27,-0.22983320469233207
2013-05-05,0.05756166720871748
2013-05-11,0.008220241286715668
2013-05-18,0.2689533943972108
2013-05-25,0.04924158719611471
2013-06-01,-0.47663683060311557
2013-06-08,-0.6847105414181053
2013-06-15,-0.37521482264325773
2013-06-22,-0.39911188768978845
2013-06-30,-0.34012089179674
2013-07-06,0.12096359029641598
2013-07-13,0.056233103809646884
2013-07-21,0.06883570171795496
2013-07-27,0.006958840161234464
2013-08-03,-0.13774758845173846
2013-08-11,-0.2689203752058969
2013-08-17,-0.029059968281729378
2013-08-24,-0.7826060678660146
2013-08-31,-0.1617629095574229
2013-09-07,-0.00023789099346913783
2013-09-14,0.3422931149373785
2013-09-21,0.3327626396867623
2013-09-28,-0.32258601379694807
2013-10-05,-0.14982977599720487
2013-10-12,0.05393312233155612
2013-10-19,0.09792642583561176
2013-10-26,0.048123597118242364
2013-11-02,-0.0904514299201567
2013-11-09,-0.2085514350071516
2013-11-16,-0.4316002668805736
2013-11-23,-0.28548743075208743
2013-11-30,-0.5322260545143005
2013-12-07,-0.6340337718834873
2013-12-14,-0.543859427937112
2013-12-21,-0.19415771138853222
2013-12-31,-0.0516456616019627
2014-01-04,0.044529410746430347
2014-01-11,0.07135639551640394
2014-01-18,-0.062476726512287695
2014-01-25,-0.05031307812068788
2014-02-01,-0.3922886435385235
2014-02-08,-0.416199183323617
2014-02-15,-0.07604996220738253
2014-02-22,-0.08471149064653588
2014-03-01,-0.08058476499083474
2014-03-08,0.16375570292905714
2014-03-15,-0.007658176607433634
2014-03-22,0.0023793535879412277
2014-03-29,0.16403964210661823
2014-04-06,0.15974926845405646
2014-04-14,0.11781913357789252
2014-04-19,0.13710686004361017
2014-04-26,0.16698183850444084
2014-05-04,0.12938983688727546
2014-05-10,-0.020838365183204047
2014-05-17,-0.1356550690804333
2014-05-24,-0.599686638758702
2014-05-31,-0.3983899487855381
2014-06-07,0.2459719480302942
2014-06-14,-0.06250526064153969
2014-06-21,-0.2736096690980926
2014-06-28,0.003386279196705408
2014-07-05,0.1649529045603681
2014-07-12,0.2924401317126295
2014-07-19,0.15292064887995743
2014-07-26,0.052680005416312826
2014-08-02,-0.15227715511232712
2014-08-11,-0.02920567943826511
2014-08-16,0.01371854176221348
2014-08-23,0.03269256798598343
2014-08-30,0.004090136067009565
2014-09-06,0.21310403019602106
2014-09-13,0.08862246151517261
2014-09-20,0.16900243597742862
2014-09-27,0.2534810470744713
2014-10-04,-0.07594295134522258
2014-10-11,-0.06429111530218307
2014-10-18,-0.24867613347163875
2014-10-25,-0.1759673248380581
2014-11-01,-0.08141315812950364
2014-11-08,0.12984618697456954
2014-11-15,0.03919571361883783
2014-11-22,0.04019907356062943
2014-11-29,0.12738365567965843
2014-12-06,0.0542379926697059
2014-12-13,-0.2836578110899413
2014-12-20,-0.5935493358665143
2014-12-27,-0.04647143477387427
2015-01-03,0.03549256942270369
2015-01-10,-0.2469504860392737
2015-01-17,-0.28379388691032803
2015-01-24,0.11265497526044928
2015-01-31,0.2904324745791206
2015-02-07,0.18421143893810443
2015-02-14,0.051670461002033145
2015-02-21,-0.15581212113991913
2015-02-28,-0.293236921196507
2015-03-07,0.08065426921008123
2015-03-14,-0.009383954818462464
2015-03-21,0.06274010111990652
2015-03-28,-0.1075449989743785
2015-04-05,-0.013765293495252559
2015-04-14,0.08030692763267572
2015-04-18,0.2317944236547999
2015-04-25,0.0784742371920032
2015-05-04,-0.24075999999999997
2015-05-09,-0.16200005352872163
2015-05-16,-0.024303784978567652
2015-05-23,0.12593379472961974
2015-05-31,0.00930577913392809
2015-06-06,-0.1554703492149151
2015-06-13,-0.12246518706758108
2015-06-20,-0.06089986307675768
2015-06-27,0.017451931922490258
2015-07-04,-0.15676161649225692
2015-07-11,-0.3187816283450056
2015-07-18,-0.024477658425950986
2015-07-25,-0.20605758991011555
2015-08-01,-0.10132347536749794
2015-08-08,-0.17213366053428641
2015-08-15,-0.21746562001584424
2015-08-22,-0.4839219045129888
2015-08-29,-0.4349177812081061
2015-09-05,-0.07394046004200695
2015-09-12,-0.11664078887420117
2015-09-19,0.061268302018521986
2015-09-26,-0.2772177269052385
2015-10-03,-0.15815083542417155
2015-10-10,0.14382936482395756
2015-10-17,0.04343822533770089
2015-10-24,0.0218756080361487
2015-10-31,-0.18942856085914855
2015-11-07,0.09653938671885778
2015-11-14,-0.2475055963977067
2015-11-21,-0.12959077240332922
2015-11-28,-0.05112641870036046
2015-12-06,-0.10955974005355626
2015-12-12,-0.12220382880133192
2015-12-19,-0.34392870793641905
2015-12-26,-0.4923944850646379
2016-01-02,0.012300274352460599
2016-01-09,-0.23163247935957426
2016-01-16,-0.03643303428905223
2016-01-23,-0.02268868628886208
2016-01-30,0.07205467024161852
2016-02-06,-0.022560215647105673
2016-02-13,-0.1639030217479325
2016-02-21,0.17367546744161053
2016-02-27,0.07019101318676113
2016-03-05,0.37078125181803695
2016-03-12,0.06871590420322249
2016-03-19,-0.009380018211026103
2016-03-26,-0.008377029143234863
2016-04-02,0.4378142020273663
2016-04-09,-0.09356504538057989
2016-04-16,-0.25923722157119305
2016-04-23,0.08970890132851687
2016-05-01,-0.07776206022851583
2016-05-07,-0.06447509286502599
2016-05-14,-0.028370911610407085
2016-05-21,0.14302016270294293
2016-05-28,0.10164004691116375
2016-06-04,0.23139063522571168
2016-06-11,0.09863982529650218
2016-06-18,0.003397684152610988
2016-06-25,0.040514326986619456
2016-07-02,0.18211169662628843
2016-07-09,0.1629523666475042
2016-07-18,0.4642122542510195
2016-07-23,0.5007489795704506
2016-07-30,0.36382618680133894
2016-08-06,0.04799324025849752
2016-08-13,0.6083255220213772
2016-08-20,0.11185063024335896
2016-08-27,0.12746603751065044
2016-09-03,0.1346665504253525
2016-09-10,0.09048636780539339
2016-09-17,0.4643712767317726
2016-09-24,0.0015460446887011411
2016-10-01,-0.07681628594677944
2016-10-08,0.03624024420339566
2016-10-15,-0.08617714516467273
2016-10-23,-0.2793101884529506
2016-10-29,-0.1297528411005906
2016-11-05,-0.23647739834847997
2016-11-12,-0.2633139077416672
2016-11-19,-0.29506349503049695
2016-11-26,-0.1764875015366732
2016-12-04,-0.13241097477078545
2016-12-11,0.06994114399648313
2016-12-17,-0.134899765547965
2016-12-24,-0.13169252364587974
2017-01-02,0.19711283811383637
2017-01-07,0.42977533604126283
2017-01-14,0.044398775099404236
2017-01-21,-0.015334250964847945
2017-01-28,-0.014378710090530381
2017-02-04,-0.11391735674655143
2017-02-12,0.04411530516654053
2017-02-18,-0.045638696500653164
2017-02-25,0.00941238885584049
2017-03-04,-0.15221
2017-03-11,-0.20119946459779234
2017-03-18,-0.11231824542889848
2017-03-25,0.12373594828191344
2017-04-01,0.4033561363953281
2017-04-08,0.05615471465851493
2017-04-15,0.03105192398146473
2017-04-22,-0.12236049567918461
2017-04-30,0.10309473289335438
2017-05-06,0.016393808683517086
2017-05-13,0.05678874444003705
2017-05-20,-0.06407699170851847
2017-05-27,0.045500458708488005
2017-06-03,0.14423456155952652
2017-06-10,-0.037552308706912056
2017-06-17,-0.06749667622325228
2017-06-24,-0.03474572845672394
2017-07-01,0.14305164461945952
2017-07-09,0.057996920785350195
2017-07-15,0.03519655092506963
2017-07-22,-0.0046428058128039
2017-07-29,-0.09621981223420459
2017-08-05,-0.40048161120802095
2017-08-13,0.027767535423207444
2017-08-19,0.07935670432990119
2017-08-26,-0.180290781658136
2017-09-02,0.16834071018555288
2017-09-09,0.1036516909106808
2017-09-16,0.24244131966140056
2017-09-23,-0.07114084943003773
2017-09-30,-0.06857608242537824
2017-10-07,0.05827966013230253
2017-10-14,0.17084181676269816
2017-10-22,-0.21699181145883695
2017-10-28,-0.28867406791035627
2017-11-04,-0.2578542277896759
2017-11-11,-0.1185880047253818
2017-11-18,-0.18290917599483542
2017-11-25,-0.014740802777558062
2017-12-02,-0.17820685534421699
2017-12-10,-0.22944295204073362
2017-12-16,-0.08588370867628684
2017-12-23,-0.037183592879471684
2018-01-01,0.05262412920602897
2018-01-06,0.048011355798463065
2018-01-13,-0.21215610174437338
2018-01-21,0.044992404280819964
2018-01-27,0.21506675535095315
2018-02-03,-0.22428324734045538
2018-02-10,-0.6771404520828824
2018-02-17,-0.3387169108100176
2018-02-24,-0.12012161305742161
2018-03-03,-0.27878556669770777
2018-03-10,-0.12243470594064294
2018-03-17,0.12591339554137884
2018-03-24,-0.1206323999895468
2018-03-31,-0.12063022276746165
2018-04-07,-0.10850350090683308
2018-04-15,-0.13724581394563123
2018-04-21,-0.19794838591649017
2018-04-28,-0.2666682009395211
2018-05-05,-0.4214907697883782
2018-05-12,-0.1449157663472391
2018-05-19,-0.2029588457571366
2018-05-26,-0.5309434688502677
2018-06-02,-0.5510681662293058
2018-06-09,-0.21734295500274126
2018-06-16,-0.7607117551558356
2018-06-23,-0.4206627014816275
2018-06-30,-0.1047418846489949
2018-07-07,-0.31741012010432584
2018-07-14,-0.1694870377218992
2018-07-21,-0.036101501440158446
2018-07-29,0.17615987383587084
2018-08-04,0.18609706905001175
2018-08-12,0.22163836068115078
2018-08-18,-0.2308633157309263
2018-08-25,-0.1739841573256417
2018-09-01,-0.18991807135517944
2018-09-08,-0.23149317916356077
2018-09-15,-0.08830479633329179
2018-09-22,0.08928710940823503
2018-09-29,-0.004904845649452219
2018-10-06,-0.33902121309298766
2018-10-14,-0.7010681688060729
2018-10-20,-0.5907561583661542
2018-10-27,-0.5380834573098334
2018-11-03,-0.1613685983236695
2018-11-10,0.0651803058974135
2018-11-17,-0.173894001573592
2018-11-24,-0.1318720829291543
2018-12-01,-0.11674605524420797
2018-12-09,0.20513532664594641
2018-12-15,-0.1744522333998179
2018-12-22,0.0053404394859845015
2019-01-01,-0.10533464305277146
2019-01-05,-0.26146754986008913
2019-01-12,-0.12183572875544015
2019-01-19,0.2852721864102151
2019-01-26,0.03876289079857575
2019-02-02,0.0878937554358819
2019-02-09,0.00685589782703824
2019-02-16,-0.29391533664893643
2019-02-24,0.05382983321379216
2019-03-02,-0.2364515277974749
2019-03-09,-0.22245557147251682
2019-03-16,-0.17054317266836327
2019-03-23,-0.009125646349081418
2019-03-30,-0.057756587610647295
2019-04-07,0.00571764862930811
2019-04-15,0.11006820597756209
2019-04-20,-0.07791820293036915
2019-04-27,0.012450055435822808
2019-05-05,-0.050514113377738756
2019-05-11,-0.2514826275176226
2019-05-19,-0.2402711310024323
2019-05-25,0.017372610756252994
2019-06-02,0.5550386926272596
2019-06-08,0.41037509142058726
2019-06-15,0.27323344708179204
2019-06-22,0.38486453199229714
2019-06-29,0.4838774181982591
2019-07-06,0.33281766516393657
2019-07-13,0.20047686200164527
2019-07-20,0.09371431442418271
2019-07-28,0.02967656544061456
2019-08-03,-0.30383604037764267
2019-08-11,-0.34969019553216574
2019-08-17,-0.8559473880139841
2019-08-24,-0.2610895970848963
2019-08-31,-0.18744612184394638
2019-09-07,-0.11294822131442511
2019-09-14,-0.05774031087487482
2019-09-21,-0.03717591099798126
2019-09-28,-0.13641265508049233
2019-10-05,-0.2162502924921185
2019-10-13,0.05321733826841924
2019-10-19,-0.08534654863234306
2019-10-26,0.08854083479965184
2019-11-02,-0.21616324868863493
2019-11-09,-0.07851195495113493
2019-11-16,0.10394374560939748
2019-11-23,-0.03463139453430657
2019-11-30,-0.21195286568087784
2019-12-07,-0.3258857221876517
2019-12-14,-0.35759286452345385
2019-12-21,-0.2098725188927208
2019-12-28,-0.029503002182789402
2019-12-31,-0.09796505233114955
2020-01-04,-0.03800714969140363
2020-01-11,0.06898318058688546
2020-01-18,-0.22553854514177427
2020-01-25,-0.04150170403894077
2020-02-01,-0.36864428576748465
2020-02-09,-0.19909282919066715
2020-02-15,-0.12556246822700556
2020-02-22,-0.1990148000161026
2020-02-29,-0.13164653788694802
2020-03-07,-0.5132014099896725
2020-03-14,-0.7809311370181085
2020-03-21,-0.8292744269605583
2020-03-28,-0.24415663024754436
2020-04-05,-0.2809087251263711
2020-04-11,-0.4456338404137699
2020-04-18,-0.27660563098570146
2020-04-25,-0.5121553598007956
2020-05-03,-0.19276533053313083
2020-05-09,-0.3567471155680944
2020-05-16,-0.41133396341874645
2020-05-23,-0.343773772700578
2020-05-30,0.04720999060937234
2020-06-06,0.36310923208855084
2020-06-13,-0.07089776094772923
2020-06-20,-0.44929938225916505
2020-06-27,-0.34810348849675343
2020-07-05,-0.14057105003412446
2020-07-11,0.020759781715307825
2020-07-18,-0.0372597691885392
2020-07-27,-0.20989277465380676
2020-08-01,-0.1588462416947674
2020-08-08,-0.14066724483356316
2020-08-15,-0.16212551038800352
2020-08-22,-0.17771285282066931
2020-08-29,-0.2339381980762291
2020-09-06,-0.4816400645250597
2020-09-12,-0.11781662893130215
2020-09-19,-0.11725849097227269
2020-09-26,-0.2020482397188796
2020-10-03,-0.22374031604722694
2020-10-10,-0.24601878097238788
2020-10-17,-0.17567057563576904
2020-10-24,-0.07911586989583923
2020-10-31,-0.24763759300832422
2020-11-07,-0.17891753806601662
2020-11-14,1.0191911996845058
2020-11-21,0.1898197131822858
2020-11-28,0.19317374589940242
2020-12-06,-0.01925354046809124
2020-12-12,0.2420777981290766
2020-12-19,-0.2892545720009997
2020-12-26,0.09565913281679284
2021-01-02,-0.06096910112808824
2021-01-09,0.17522722014888745
2021-01-16,0.022439806149150403
2021-01-23,-0.11919235877205434
2021-01-30,-0.4430855182317423
2021-02-06,-0.29949544142110895
2021-02-13,0.10963895109863983
2021-02-20,-0.08431489077162779
2021-02-27,-0.44219897324266144
2021-03-06,0.2161837265094091
2021-03-13,0.02462233550925836
2021-03-20,-0.366226861724104
2021-03-27,0.011835509435969362
2021-04-03,0.10220466237747092
2021-04-10,0.02227539456939215
2021-04-14,0.024702385198458653
2021-04-17,0.12171424366100816
2021-04-24,-0.2783345194432624
2021-05-03,0.10596239916434948
2021-05-08,-0.20873102868818783
2021-05-15,-0.4235975869513388
2021-05-22,-0.2604909667586795
2021-05-29,-0.2903147475094405
2021-06-05,0.12450700602653328
2021-06-12,0.11460875114546076
2021-06-19,-0.23560765320789162
2021-06-26,-0.1429498626647708
2021-07-03,-0.29816107331398745
2021-07-10,-0.04937059223397505
2021-07-17,-0.0734426253360816
2021-07-25,-0.18867349583509718
2021-07-31,-0.1539769470792321
2021-08-07,-0.24470878274838714
2021-08-14,-0.15867524634543695
2021-08-21,-0.07695232887883707
2021-08-28,0.40846053874539934
2021-09-04,0.3047790375221739
2021-09-11,0.1236512758178949
2021-09-18,0.02078333955776938
2021-09-25,0.06846497820377845
2021-10-02,0.0584255453582525
2021-10-09,0.05672353785920295
2021-10-16,0.29728107146301985
2021-10-23,0.3633717333172102
2021-10-30,-0.20519480986697358
2021-11-06,-0.04461944172110573
2021-11-13,0.10410754246460976
2021-11-20,-0.060625938233288205
2021-11-27,-0.08913614677831014
2021-12-05,-0.33889026402761485
2021-12-11,-0.10972210779021614
2021-12-18,0.2549596355749496
2021-12-25,0.13522012881268014
2022-01-02,0.5053495993159641
2022-01-08,0.36241525239062156
2022-01-15,0.15794727148501303
2022-01-22,-0.13472951214715556
2022-01-29,0.13311034487205903
2022-02-05,0.0687985050543027
2022-02-12,1.2853462196149326
2022-02-19,0.5221147529048962
2022-02-26,0.12100954114225486
2022-03-05,0.3206223309580256
2022-03-12,0.018992694501156718
2022-03-19,0.33489791192661944
2022-03-26,0.14986345579614185
2022-04-02,0.3711248924447131
2022-04-09,0.11163021230560162
2022-04-16,0.04417846003089032
2022-04-25,0.09746063113881262
2022-05-01,0.12168834031417927
2022-05-07,0.015490856958102954
2022-05-15,-0.08313249218293842
2022-05-21,0.2326457090902606
2022-05-28,0.20100039270691417
2022-06-04,0.21011478158431462
2022-06-11,-0.1701079653201566
2022-06-18,-0.35127820567993173
2022-06-25,-0.31140540463505745
2022-07-02,0.07119776218190434
2022-07-09,0.03671312642411621
2022-07-16,0.01689303146425908
2022-07-23,0.024091576511404415
2022-07-30,0.16903975094738272
2022-08-06,0.1142828429885492
2022-08-13,0.4333620871178239
2022-08-20,0.6817535408204537
2022-08-27,0.25957644770688826
2022-09-03,-0.007692794421920751
2022-09-10,-0.1420108116952697
2022-09-17,-0.1348749501120947
2022-09-24,-0.041758196989009636
2022-10-01,-0.18843535514426965
2022-10-08,-0.032591460478624115
2022-10-15,-0.19793867676670043
2022-10-23,0.052640278941135245
2022-10-29,0.26212934199191884
2022-11-05,0.3745619688942825
2022-11-12,0.3852821911480274
2022-11-19,-0.1880280038042264
2022-11-26,0.14972681864156961
2022-12-04,0.12516382359847816
2022-12-11,-0.29588582984824746
2022-12-17,0.08724381858360836
2022-12-24,-0.030136407923240443
2023-01-01,0.5650893271300864
2023-01-07,0.33262794942302304
2023-01-14,0.31373566399945924
2023-01-21,0.04580283552506442
2023-01-28,0.08886297481482201
2023-02-04,-0.2723086054077406
2023-02-11,-0.4389231136546954
2023-02-18,0.04618599583258602
2023-02-25,-0.5635118756873984
2023-03-05,-0.29033770641500223
2023-03-11,-0.3256481146987466
2023-03-18,-0.2828880472194101
2023-03-25,-0.15289104353429764
2023-04-10,-0.05827995303996761
2023-04-15,-0.11798733627278452
2023-04-22,-0.11163204237090613
2023-04-30,-0.11530321101284319
2023-05-06,-0.05801663589938832
2023-05-13,-0.1385337923733993
2023-05-20,-0.3113220383759713
2023-05-27,-0.3516355944384828
2023-06-04,-0.24834308721519216
2023-06-10,0.04160003248657524
2023-06-17,-0.08529411508274617
2023-06-24,-0.14066685518205027
2023-07-01,0.03390072211537963
2023-07-08,-0.22839661986399182
2023-07-15,-0.014714555240493206
2023-07-22,-0.0003982167137671841
2023-07-29,-0.14154624872388571
2023-08-05,-0.1855138339645185
2023-08-13,-0.0034025705134313744
2023-08-19,-0.13180438437677286
2023-08-26,0.03435375440880312
2023-09-02,-0.14976950129129585
2023-09-09,-0.1609462475825356
2023-09-16,-0.15651891861630002
2023-09-23,-0.18421830490541274
2023-09-30,-0.08369553011801154
2023-10-07,-0.2390994350490507
2023-10-14,0.032964247870820154
2023-10-22,-0.11137059614038444
2023-10-28,-0.10486500455049583
2023-11-04,-0.08803929636972502
2023-11-11,-0.2613263513734303
2023-11-18,0.055450961658313036
2023-11-25,-0.17839054980335192
2023-12-02,-0.16872827711798502
2023-12-10,-0.14275038697371356
2023-12-16,0.11829354857923158
2023-12-24,0.044684081737263535
2023-12-31,0.11773006885016184
2024-01-06,0.056359287430610236
2024-01-13,-0.12084349969846594
2024-01-20,-0.30730883255962116
2024-01-27,-0.320058687576329
2024-02-03,0.055898627321126354
