Date,US Money Market Fund Flows,US Money Market Fund Flows (5d m/a)
TICKERS,"US.FUNDFLOW.MM.TOTAL.1DCHG.D","US.FUNDFLOW.MM.TOTAL.1DCHG.D"
 , , 
2019-12-30,5.218347540637944,6.834866212355162
2019-12-31,6.132437540532091,7.237517694966219
2020-01-02,-2.53212459660601,4.266818600173205
2020-01-03,2.131,-0.17623782960697518
2020-01-06,3.725,2.9349320969128048
2020-01-07,8.876,3.6664625887852162
2020-01-08,-2.544,1.9311750806787977
2020-01-09,3.428,3.1231999999999998
2020-01-10,-30.928,-3.4886000000000004
2020-01-13,3.935,-3.446600000000001
2020-01-14,-5.528,-6.3274
2020-01-15,-11.01,-8.0206
2020-01-16,2.482,-8.2098
2020-01-17,-14.019,-4.828
2020-01-21,6.871,-4.2408
2020-01-22,8.555,-1.4241999999999995
2020-01-23,-0.486,0.6806000000000003
2020-01-24,-18.846,-3.585
2020-01-27,12.491,1.7169999999999999
2020-01-28,-5.14,-0.6852000000000003
2020-01-29,-1.278,-2.6518000000000006
2020-01-30,-2.288,-3.0122000000000004
2020-01-31,-9.64,-1.171
2020-02-03,1.679,-3.3334
2020-02-04,5.617,-1.182
2020-02-05,2.654,-0.3956000000000001
2020-02-06,-4.267,-0.7914000000000001
2020-02-07,-0.012,1.1341999999999999
2020-02-10,2.549,1.3082
2020-02-11,23.801,4.944999999999999
2020-02-12,-4.656,3.4829999999999997
2020-02-13,9.862,6.3088
2020-02-14,-28.582,0.5947999999999993
2020-02-18,20.663,4.217599999999999
2020-02-19,6.311,0.7195999999999998
2020-02-20,7.694,3.1896
2020-02-21,-3.865,0.4441999999999998
2020-02-24,-3.988,5.3629999999999995
2020-02-25,5.729,2.3762
2020-02-26,-7.637,-0.4133999999999999
2020-02-27,12.057,0.4592000000000002
2020-02-28,-5.554,0.12140000000000022
2020-03-02,-10.747,-1.2304
2020-03-03,5.95,-1.1862
2020-03-04,34.339,7.2090000000000005
2020-03-05,28.966,10.590799999999998
2020-03-06,11.437,13.988999999999999
2020-03-09,9.032,17.944799999999997
2020-03-10,23.123,21.3794
2020-03-11,19.235,18.358600000000003
2020-03-12,17.79,16.123399999999997
2020-03-13,-3.741,13.087800000000001
2020-03-16,47.53300000000001,20.788000000000004
2020-03-17,46.472,25.457800000000002
2020-03-18,32.08,28.0268
2020-03-19,38.363,32.1414
2020-03-20,55.751,44.0398
2020-03-23,55.34,45.6012
2020-03-24,53.453,46.9974
2020-03-25,46.198,49.821000000000005
2020-03-26,57.45,53.638400000000004
2020-03-27,44.1,51.308200000000014
2020-03-30,-5.496,39.141
2020-03-31,18.318,32.114
2020-04-01,58.24,34.522400000000005
2020-04-02,40.24,31.080400000000004
2020-04-03,0.786,22.4176
2020-04-06,0.688,23.654400000000003
2020-04-07,13.113,22.613400000000002
2020-04-08,17.603,14.486
2020-04-09,15.744,9.5868
2020-04-13,68.235,23.076600000000003
2020-04-14,13.884,25.7158
2020-04-15,10.27,25.147199999999998
2020-04-16,29.039,27.4344
2020-04-17,14.229,27.131399999999996
2020-04-20,29.32,19.348399999999998
2020-04-21,44.688,25.5092
2020-04-22,7.384,24.932
2020-04-23,19.613,23.046799999999998
2020-04-24,19.956,24.192200000000003
2020-04-27,28.385,24.005200000000002
2020-04-28,1.456,15.358800000000002
2020-04-29,14.386,16.7592
2020-04-30,3.523,13.5412
2020-05-01,-3.512,8.847600000000002
2020-05-04,16.009,6.3724
2020-05-05,4.823,7.0458
2020-05-06,11.67,6.502599999999999
2020-05-07,2.538,6.3056
2020-05-08,-8.249,5.358199999999999
2020-05-11,47.775,11.711400000000001
2020-05-12,22.982,15.3432
2020-05-13,4.068,13.822799999999997
2020-05-14,-2.78,12.759199999999998
2020-05-15,0.329,14.474799999999998
2020-05-18,7.939,6.507599999999999
2020-05-19,-5.305,0.8501999999999998
2020-05-20,0.5250000000000001,0.14160000000000017
